Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2022-07-19 23:00:00,Netherlands,Netherlands,NL,313.15,394.28,40.47,34.92,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-20 00:00:00,Netherlands,Netherlands,NL,311.17,393.98,38.68,32.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-20 01:00:00,Netherlands,Netherlands,NL,305.41,388.13,38.89,31.23,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-20 02:00:00,Netherlands,Netherlands,NL,317.44,401.35,38.58,30.94,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-20 03:00:00,Netherlands,Netherlands,NL,311.46,391.62,41.42,34.1,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-20 04:00:00,Netherlands,Netherlands,NL,292.99,373.31,41.46,35.33,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-20 05:00:00,Netherlands,Netherlands,NL,239.85,312.17,51.72,47.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-20 06:00:00,Netherlands,Netherlands,NL,202.88,268.36,59.12,56.06,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-20 07:00:00,Netherlands,Netherlands,NL,193.88,258.64,60.94,58.11,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-20 08:00:00,Netherlands,Netherlands,NL,190.98,255.74,61.42,58.73,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-20 09:00:00,Netherlands,Netherlands,NL,168.06,227.27,66.12,63.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-20 10:00:00,Netherlands,Netherlands,NL,176.58,238.37,64.32,61.72,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-20 11:00:00,Netherlands,Netherlands,NL,163.67,222.32,67.09,64.27,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-20 12:00:00,Netherlands,Netherlands,NL,168.25,228.01,66.15,63.09,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-20 13:00:00,Netherlands,Netherlands,NL,173.3,233.82,65.13,62.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-20 14:00:00,Netherlands,Netherlands,NL,188.94,253.03,61.88,58.45,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-20 15:00:00,Netherlands,Netherlands,NL,228.43,301.1,53.76,50.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-20 16:00:00,Netherlands,Netherlands,NL,265.72,346.13,46.36,43.99,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-20 17:00:00,Netherlands,Netherlands,NL,278.21,359.4,44.67,42.28,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-20 18:00:00,Netherlands,Netherlands,NL,307.44,395.03,38.03,35.49,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-20 19:00:00,Netherlands,Netherlands,NL,362.14,457.37,28.56,25.42,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-20 20:00:00,Netherlands,Netherlands,NL,390.27,492.03,21.31,18.21,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-20 21:00:00,Netherlands,Netherlands,NL,393.91,495.06,21.78,18.12,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-20 22:00:00,Netherlands,Netherlands,NL,393.76,496.95,20.07,15.92,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-20 23:00:00,Netherlands,Netherlands,NL,384.22,485.62,21.86,17.65,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-21 00:00:00,Netherlands,Netherlands,NL,382.73,484.04,22.1,17.86,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-21 01:00:00,Netherlands,Netherlands,NL,382.22,483.73,22.11,17.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-21 02:00:00,Netherlands,Netherlands,NL,379.04,480.04,22.67,18.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-21 03:00:00,Netherlands,Netherlands,NL,380.04,481.04,22.56,18.4,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-21 04:00:00,Netherlands,Netherlands,NL,398.39,503.24,18.95,15.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-21 05:00:00,Netherlands,Netherlands,NL,345.72,441.11,29.93,27.22,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-21 06:00:00,Netherlands,Netherlands,NL,300.28,387.24,39.01,35.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-21 07:00:00,Netherlands,Netherlands,NL,287.21,371.69,41.83,39.72,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-21 08:00:00,Netherlands,Netherlands,NL,271.0,352.3,45.17,43.06,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-21 09:00:00,Netherlands,Netherlands,NL,254.48,332.59,48.65,46.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-21 10:00:00,Netherlands,Netherlands,NL,231.58,304.74,53.36,50.26,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-21 11:00:00,Netherlands,Netherlands,NL,228.75,301.57,53.94,50.53,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-21 12:00:00,Netherlands,Netherlands,NL,210.7,279.7,57.25,53.62,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-21 13:00:00,Netherlands,Netherlands,NL,208.12,276.35,57.72,54.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-21 14:00:00,Netherlands,Netherlands,NL,205.12,272.21,58.27,55.21,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-21 15:00:00,Netherlands,Netherlands,NL,218.59,288.05,55.68,53.36,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-21 16:00:00,Netherlands,Netherlands,NL,235.37,307.6,52.33,50.45,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-21 17:00:00,Netherlands,Netherlands,NL,252.12,327.43,48.94,47.05,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-21 18:00:00,Netherlands,Netherlands,NL,270.95,349.43,45.13,43.09,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-21 19:00:00,Netherlands,Netherlands,NL,306.54,390.46,37.92,35.55,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-21 20:00:00,Netherlands,Netherlands,NL,328.54,416.37,33.47,30.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-21 21:00:00,Netherlands,Netherlands,NL,341.89,432.8,30.78,27.79,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-21 22:00:00,Netherlands,Netherlands,NL,331.94,421.43,32.57,28.61,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-21 23:00:00,Netherlands,Netherlands,NL,342.18,434.79,30.09,25.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-22 00:00:00,Netherlands,Netherlands,NL,346.55,440.8,28.93,23.75,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-22 01:00:00,Netherlands,Netherlands,NL,342.87,436.62,29.67,24.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-22 02:00:00,Netherlands,Netherlands,NL,346.76,441.86,28.8,23.13,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-22 03:00:00,Netherlands,Netherlands,NL,352.28,449.1,27.51,20.69,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-22 04:00:00,Netherlands,Netherlands,NL,379.2,480.62,22.68,18.26,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-22 05:00:00,Netherlands,Netherlands,NL,335.62,429.27,31.93,28.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-22 06:00:00,Netherlands,Netherlands,NL,307.62,396.33,37.81,35.26,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-22 07:00:00,Netherlands,Netherlands,NL,291.55,377.58,41.08,38.62,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-22 08:00:00,Netherlands,Netherlands,NL,267.75,349.46,45.94,43.29,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-22 09:00:00,Netherlands,Netherlands,NL,235.99,310.62,53.66,50.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-22 10:00:00,Netherlands,Netherlands,NL,232.15,305.93,54.94,51.67,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-22 11:00:00,Netherlands,Netherlands,NL,208.94,279.78,57.87,53.08,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-22 12:00:00,Netherlands,Netherlands,NL,215.8,288.1,56.31,52.28,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-22 13:00:00,Netherlands,Netherlands,NL,215.13,286.99,56.52,52.72,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-22 14:00:00,Netherlands,Netherlands,NL,230.08,304.68,53.45,50.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-22 15:00:00,Netherlands,Netherlands,NL,267.82,349.53,45.76,43.38,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-22 16:00:00,Netherlands,Netherlands,NL,287.36,372.26,41.8,39.66,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-22 17:00:00,Netherlands,Netherlands,NL,304.94,393.02,38.24,36.09,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-22 18:00:00,Netherlands,Netherlands,NL,322.95,413.8,34.62,32.3,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-22 19:00:00,Netherlands,Netherlands,NL,372.64,472.35,24.32,21.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-22 20:00:00,Netherlands,Netherlands,NL,391.94,494.54,20.54,17.63,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-22 21:00:00,Netherlands,Netherlands,NL,404.32,510.1,17.89,14.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-22 22:00:00,Netherlands,Netherlands,NL,392.81,495.69,20.65,17.17,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-22 23:00:00,Netherlands,Netherlands,NL,406.95,512.88,17.66,14.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-23 00:00:00,Netherlands,Netherlands,NL,398.12,502.69,19.15,13.17,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-23 01:00:00,Netherlands,Netherlands,NL,402.2,507.57,18.33,12.31,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-23 02:00:00,Netherlands,Netherlands,NL,392.22,496.79,19.52,11.66,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-23 03:00:00,Netherlands,Netherlands,NL,391.16,495.38,19.62,11.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-23 04:00:00,Netherlands,Netherlands,NL,390.41,494.48,19.97,12.36,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-23 05:00:00,Netherlands,Netherlands,NL,322.92,414.85,34.25,29.61,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-23 06:00:00,Netherlands,Netherlands,NL,285.91,371.38,42.0,38.71,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-23 07:00:00,Netherlands,Netherlands,NL,267.32,349.53,45.86,42.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-23 08:00:00,Netherlands,Netherlands,NL,254.4,334.37,48.48,45.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-23 09:00:00,Netherlands,Netherlands,NL,245.21,323.58,50.34,47.45,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-23 10:00:00,Netherlands,Netherlands,NL,231.16,306.95,53.19,50.19,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-23 11:00:00,Netherlands,Netherlands,NL,227.37,302.33,53.95,50.99,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-23 12:00:00,Netherlands,Netherlands,NL,224.28,298.49,54.58,51.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-23 13:00:00,Netherlands,Netherlands,NL,225.83,300.14,54.27,51.37,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-23 14:00:00,Netherlands,Netherlands,NL,231.44,306.76,53.13,50.26,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-23 15:00:00,Netherlands,Netherlands,NL,238.95,315.73,51.61,48.69,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-23 16:00:00,Netherlands,Netherlands,NL,253.21,332.48,48.68,45.72,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-23 17:00:00,Netherlands,Netherlands,NL,274.25,357.43,44.48,41.3,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-23 18:00:00,Netherlands,Netherlands,NL,301.85,389.85,38.79,35.08,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-23 19:00:00,Netherlands,Netherlands,NL,382.05,482.53,24.11,19.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-23 20:00:00,Netherlands,Netherlands,NL,411.84,515.5,20.11,14.97,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-23 21:00:00,Netherlands,Netherlands,NL,404.64,506.37,21.89,16.22,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-23 22:00:00,Netherlands,Netherlands,NL,378.0,478.04,22.96,16.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-23 23:00:00,Netherlands,Netherlands,NL,349.11,442.21,28.82,22.06,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-24 00:00:00,Netherlands,Netherlands,NL,332.39,421.59,32.3,25.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-24 01:00:00,Netherlands,Netherlands,NL,320.72,407.5,34.68,27.36,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-24 02:00:00,Netherlands,Netherlands,NL,311.71,396.34,36.59,29.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-24 03:00:00,Netherlands,Netherlands,NL,308.18,391.89,37.33,30.57,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-24 04:00:00,Netherlands,Netherlands,NL,291.83,371.8,40.62,33.86,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-24 05:00:00,Netherlands,Netherlands,NL,237.59,309.63,51.68,46.55,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-24 06:00:00,Netherlands,Netherlands,NL,194.63,258.85,60.79,57.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-24 07:00:00,Netherlands,Netherlands,NL,181.6,243.36,63.51,60.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-24 08:00:00,Netherlands,Netherlands,NL,168.01,227.13,66.17,63.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-24 09:00:00,Netherlands,Netherlands,NL,164.47,223.07,66.7,64.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-24 10:00:00,Netherlands,Netherlands,NL,167.81,227.42,66.01,63.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-24 11:00:00,Netherlands,Netherlands,NL,168.59,228.49,65.86,63.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-24 12:00:00,Netherlands,Netherlands,NL,173.26,234.49,64.91,62.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-24 13:00:00,Netherlands,Netherlands,NL,177.53,239.92,64.05,61.4,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-24 14:00:00,Netherlands,Netherlands,NL,189.06,254.15,61.71,58.99,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-24 15:00:00,Netherlands,Netherlands,NL,210.04,279.44,57.46,54.79,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-24 16:00:00,Netherlands,Netherlands,NL,242.09,318.08,50.89,48.07,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-24 17:00:00,Netherlands,Netherlands,NL,258.39,337.27,47.39,44.14,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-24 18:00:00,Netherlands,Netherlands,NL,296.7,383.01,39.58,36.02,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-24 19:00:00,Netherlands,Netherlands,NL,378.54,479.07,23.53,19.66,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-24 20:00:00,Netherlands,Netherlands,NL,407.64,511.22,19.87,15.57,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-24 21:00:00,Netherlands,Netherlands,NL,391.43,491.39,23.19,18.62,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-24 22:00:00,Netherlands,Netherlands,NL,374.2,471.05,26.15,20.27,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-24 23:00:00,Netherlands,Netherlands,NL,334.74,421.52,35.6,27.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-25 00:00:00,Netherlands,Netherlands,NL,325.31,410.05,37.44,29.73,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-25 01:00:00,Netherlands,Netherlands,NL,318.35,401.31,38.7,31.16,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-25 02:00:00,Netherlands,Netherlands,NL,318.6,401.34,38.87,31.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-25 03:00:00,Netherlands,Netherlands,NL,314.02,397.42,38.2,30.84,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-25 04:00:00,Netherlands,Netherlands,NL,324.55,412.08,34.42,28.09,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-25 05:00:00,Netherlands,Netherlands,NL,265.14,343.27,46.29,41.63,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-25 06:00:00,Netherlands,Netherlands,NL,224.51,295.07,54.73,51.55,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-25 07:00:00,Netherlands,Netherlands,NL,208.58,275.86,57.98,55.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-25 08:00:00,Netherlands,Netherlands,NL,186.18,248.32,62.98,60.49,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-25 09:00:00,Netherlands,Netherlands,NL,172.12,231.56,65.35,63.05,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-25 10:00:00,Netherlands,Netherlands,NL,171.37,230.67,65.3,63.13,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-25 11:00:00,Netherlands,Netherlands,NL,170.83,229.89,65.47,63.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-25 12:00:00,Netherlands,Netherlands,NL,165.36,223.25,66.54,64.41,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-25 13:00:00,Netherlands,Netherlands,NL,164.48,222.11,66.69,64.57,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-25 14:00:00,Netherlands,Netherlands,NL,170.16,228.86,65.54,63.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-25 15:00:00,Netherlands,Netherlands,NL,174.52,233.9,64.66,62.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-25 16:00:00,Netherlands,Netherlands,NL,183.08,243.96,62.92,60.81,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-25 17:00:00,Netherlands,Netherlands,NL,186.47,247.52,62.24,60.01,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-25 18:00:00,Netherlands,Netherlands,NL,196.4,258.69,60.1,57.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-25 19:00:00,Netherlands,Netherlands,NL,231.74,299.06,52.87,49.19,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-25 20:00:00,Netherlands,Netherlands,NL,247.41,316.84,50.26,45.98,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-25 21:00:00,Netherlands,Netherlands,NL,257.38,328.0,49.33,44.91,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-25 22:00:00,Netherlands,Netherlands,NL,277.1,353.53,44.13,38.98,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-25 23:00:00,Netherlands,Netherlands,NL,263.3,336.23,47.2,41.52,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-26 00:00:00,Netherlands,Netherlands,NL,274.61,350.74,44.75,37.54,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-26 01:00:00,Netherlands,Netherlands,NL,288.76,369.15,41.2,33.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-26 02:00:00,Netherlands,Netherlands,NL,298.6,380.95,39.43,31.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-26 03:00:00,Netherlands,Netherlands,NL,311.05,396.7,36.52,29.77,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-26 04:00:00,Netherlands,Netherlands,NL,331.78,421.59,32.67,26.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-26 05:00:00,Netherlands,Netherlands,NL,276.64,357.64,43.63,38.94,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-26 06:00:00,Netherlands,Netherlands,NL,236.33,308.87,53.06,49.38,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-26 07:00:00,Netherlands,Netherlands,NL,224.95,294.91,55.99,53.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-26 08:00:00,Netherlands,Netherlands,NL,203.18,268.57,60.79,57.8,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-26 09:00:00,Netherlands,Netherlands,NL,200.83,266.62,60.9,58.03,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-26 10:00:00,Netherlands,Netherlands,NL,184.44,246.36,64.02,61.41,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-26 11:00:00,Netherlands,Netherlands,NL,182.61,244.83,63.9,61.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-26 12:00:00,Netherlands,Netherlands,NL,178.26,239.74,64.36,61.93,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-26 13:00:00,Netherlands,Netherlands,NL,171.55,231.18,65.73,63.36,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-26 14:00:00,Netherlands,Netherlands,NL,171.52,231.03,65.74,63.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-26 15:00:00,Netherlands,Netherlands,NL,188.46,251.26,62.54,60.03,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-26 16:00:00,Netherlands,Netherlands,NL,210.53,277.07,58.42,55.92,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-26 17:00:00,Netherlands,Netherlands,NL,224.49,293.51,55.57,52.91,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-26 18:00:00,Netherlands,Netherlands,NL,249.31,322.51,50.64,47.61,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-26 19:00:00,Netherlands,Netherlands,NL,310.62,394.82,37.74,33.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-26 20:00:00,Netherlands,Netherlands,NL,343.65,432.36,32.94,28.65,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-26 21:00:00,Netherlands,Netherlands,NL,345.43,432.81,34.29,29.61,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-26 22:00:00,Netherlands,Netherlands,NL,336.31,426.06,32.43,27.12,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-26 23:00:00,Netherlands,Netherlands,NL,326.89,414.08,35.16,29.02,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-27 00:00:00,Netherlands,Netherlands,NL,329.73,419.27,33.05,26.94,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
